,ID,Post_URL,Img_URL,Likes,Owner,Text,Date
458,B3F7GOfFbIV,http://instagram.com/p/B3F7GOfFbIV,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69820985_2166674406765684_2213458148496233542_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=sRW5Gb7AVSkAX-tckEb&oh=ec696f3b7c17ad0769a3b4bb3084d10a&oe=5E8F7DFA,111,14772357848,"Humans think my eyes make me look like an actor or model who gives the smouldering eyes look, but can’t quite place their finger on who exactly. What human from the telly do you think I look like? <U+0001F440>  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets",2/10/2019 6:35
505,B2aHnLjlhVo,http://instagram.com/p/B2aHnLjlhVo,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/69687958_478217803033512_104270558993319393_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=oJ4qTdv57CYAX9dG3QF&oh=1ed370a6fc89c78931d75e0d1b1df4a1&oe=5E92B282,111,14772357848,"Hope everyone is having a good weekend! <U+263A><U+FE0F> I’ve been busy sleeping, even while humans were watching some scary movie called Pet Sematary. We were all expecting to see more pets and were disappointed. Glad the cats it were trained force-free though! They used clickers, targeting, free-shaping, and counter-conditioning with them cats. <U+0001F44F>  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets",15/9/2019 6:18
517,B2PxjyLFxUG,http://instagram.com/p/B2PxjyLFxUG,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69462354_558007668279485_7876306277474257792_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=R4e9rhZLvFoAX9nZ4Vn&oh=e5ef6282b69c505be684dbf5bdd34b8d&oe=5E991ABB,111,14772357848,Feelin’ handsome and cute today after my bath.  Bowtie from @josiemamashop .  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets,11/9/2019 5:53
594,B1lEjRBlASv,http://instagram.com/p/B1lEjRBlASv,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69472714_170053614187061_5579960874295965178_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=pkUNlzuzN64AX_I53wj&oh=d39a4bcc14a381a888f965ff77b12be6&oe=5E93A01C,111,14772357848,Human is back so we’re back in action! Was so happy I let out a little smile and got my camera-ready pose on.  #dogsofinstagram #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets,25/8/2019 15:51
236,B5oL4pAp147,http://instagram.com/p/B5oL4pAp147,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/73043296_601423717289740_6552263519513724932_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=W29y_xpXcKQAX_ueFRP&oh=ed70b69ba4175ce5d1fa11a93b534c50&oe=5E96B44A,110,14772357848,"Let them sniff, even if it’s frosty and cold and you wish you were in bed.  #letthemsniff #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpetshop",4/12/2019 6:59
321,B4VWjvUp4yu,http://instagram.com/p/B4VWjvUp4yu,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/75545997_2467918926829863_9102544203506042457_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ZNagPcXsNAUAX-nzCnV&oh=87d64811a47c8f343ab22f5bc478d07a&oe=5E93E1E4,110,14772357848,Yay! Human is home from her @victoriastilwell Academy intensives with more skills to work with me and other doggos and their humans! <U+2764><U+FE0F> #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets,2/11/2019 2:55
243,B5lpCpepMuE,http://instagram.com/p/B5lpCpepMuE,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/71766567_166491814435121_6226010159608893375_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=v3PhnJB7_nIAX_tQaDT&oh=3f73d5e2c35492e1c9a4e81127dbb7b2&oe=5E94DDD5,109,14772357848,<U+2744><U+FE0F> Winter vibes <U+2744><U+FE0F> Thank you @bella_bows_boutique for this xmas bandana!! #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpetshop,3/12/2019 7:16
469,B2-Q4MsFFka,http://instagram.com/p/B2-Q4MsFFka,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/70608634_449381119258430_2659386851358004142_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=qFoQyRX7SToAX_noH2g&oh=139cf127b8af7315efbba6c5f67c62c6&oe=5E8E5E19,109,14772357848,Had a chilled Saturday. Looking forward to Sunday Funday!  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets,29/9/2019 7:11
492,B2keo4aFY_U,http://instagram.com/p/B2keo4aFY_U,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/69396175_718756331923339_6327877937680567468_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=HF_0BV0cJzUAX8-pGmY&oh=4171f60ca51d88a7a4baaff6dea68507&oe=5E9713C7,109,14772357848,"Build a relationship, not a dictatorship. <U+2764><U+FE0F><U+0001F36A> #snackfeedernotpackleader #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets",19/9/2019 6:51
350,B4A-546JMma,http://instagram.com/p/B4A-546JMma,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/71897262_2247516078872428_5839822511369412831_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=WpKTzB460HQAX_soB_R&oh=04053c690d0568444e397401d0504f62&oe=5E991817,108,14772357848,Today’s sunset was <U+0001F4AF> <U+0001F970>  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets,25/10/2019 5:03
397,B3eo1cFJsjr,http://instagram.com/p/B3eo1cFJsjr,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/71006963_396371984623891_2023582048740417864_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=7cSpYJSPwgoAX_fvH-l&oh=4f7960797609856fcc5a237ddd6edc4d&oe=5E900B0E,108,14772357848,Didn’t lie when I said I look cuter than Bane in a muzzle! Did some muzzle training practice outdoors for the first time today just to help me understand that wearing a muzzle can be done outside too! Didn’t walk around in it just yet... taking things step by step. .  We believe being happy wearing a muzzle is a useful skill for every pup/dog to have and there are many reasons why you may use one. It’s not just for aggressive dogs! Check out the @muzzle_up_project to learn more about muzzles and muzzle training! . .  #muzzleupproject #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets,11/10/2019 20:56
525,B2NHT5eFjLr,http://instagram.com/p/B2NHT5eFjLr,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/69633764_103825887591255_3715166356882415525_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=M39uO1rDp0YAX9Uw96Z&oh=969240f35bd512c9e7d01e764e7d260c&oe=5E8E8E43,108,14772357848,Starting to learn what Autumn is all about... <U+0001F342><U+0001F341><U+0001F342> #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets,10/9/2019 5:05
628,B1PQukqFbFv,http://instagram.com/p/B1PQukqFbFv,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/66491958_175545240150264_6732082480525460387_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=uTv8162gGFEAX9tYEge&oh=776375e27d8f7c16f8d5585f70445561&oe=5E90B592,108,14772357848,"It’s been so rainy. <U+0001F327><U+0001F629> Fortunately, I’ve got my enrichment toys to keep me happy! <U+263A><U+FE0F> This is my favourite: The Kong. It really keeps me entertained for quite a while, and of course, allows me to problem-solve and relieve stress. <U+0001F60A>  @kongcompany #dogsofinstagram #sonya6000 #dogsofsingapore #kongdogtoys #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets",17/8/2019 4:34
529,B2Kku4rlVtR,http://instagram.com/p/B2Kku4rlVtR,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/70411670_1391945734314189_645986255249124309_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=FyG6LhAG6DQAX-zjqPz&oh=a7e95ff9b69ed14a805592a32d033392&oe=5E961CE9,107,14772357848,"<U+2B50><U+FE0F><U+0001F4D6> LEARNING NEVER STOPS <U+0001F4D6><U+2B50><U+FE0F> Human and I have lots to learn. Human’s got 3 courses going on at the same time right now, and I’m going to help with 2 of those! <U+0001F913>  Yes, old dogs (like me) CAN learn new tricks. <U+0001F61C> But learning should always be fun, not scary! Always choose to teach your dogs with positive methods and without any fear or pain, no matter the sport or activity .  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets",9/9/2019 5:24
614,B1Wpi3ZFrLp,http://instagram.com/p/B1Wpi3ZFrLp,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/68813059_535304310607263_7387032858555351225_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=5oJ_dc0AlnkAX_Hpwue&oh=4a2388bbbe28569ec316c9c2c22bbf5b&oe=5E92F7FB,107,14772357848,Giving Human my wisdom and strength for the week! <U+0001F4AA>  Wonder what new assessments she’ll need my help for... #dogsofinstagram #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets,20/8/2019 1:26
502,B2cO4g7FilG,http://instagram.com/p/B2cO4g7FilG,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/69302804_536334423828288_2026605908838808064_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=GU5WdIDQVBIAX8zRkqf&oh=2f0ef2305063fdc88e764082c3a54a2c&oe=5E93718B,106,14772357848,Got caught doin’ a tiny blep as I was going to get my treato. <U+0001F445>  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets,16/9/2019 2:00
367,B3zYpzTJoae,http://instagram.com/p/B3zYpzTJoae,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/72737658_415734705800886_1693275563928304734_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Kxekb0Nq7hQAX_BIKyw&oh=f3ad55d5eb559413b4fe75147a81ce6a&oe=5E9069F9,105,14772357848,Feeling really fashionable and cool to be the first doggo in the UK wearing @wolv___collars ! <U+0001F451>  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets,19/10/2019 22:19
406,B3cCHFIJEp7,http://instagram.com/p/B3cCHFIJEp7,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/73211333_129836847979915_7886649382690490230_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=yJRNN1rBkh0AX9UGoVp&oh=4e96aadf6c12e617303051d1d8f7ca62&oe=5E96552D,105,14772357848,When you’re short but wanna make yourself look taller for a moment.  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets,10/10/2019 20:40
545,B2AT7G-FMgv,http://instagram.com/p/B2AT7G-FMgv,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/70141959_2689709474382012_4317532722040181654_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=GJbGOCiiSVgAX928EwY&oh=042ab3a04e5413626046c9fa4176f09d&oe=5E964399,104,14772357848,"Human feels super duper guilty bringing me on the Silver How walk, where I had to scramble down across streams and big rocks. At one point, Human’s leather jacket was used as a mat to help me overcome the big step. Going up was easier and I didn’t mind that too much. Worst thing was that it started raining the moment we were going down. Looking forward to going back home tomorrow.  #dogsofinstagram #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets #lakedistrict #grasmere #dogsthathike",5/9/2019 5:45
546,B2ACVUaFBIC,http://instagram.com/p/B2ACVUaFBIC,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69972217_181469492887549_7669901250861353952_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=rh6lknwP7TUAX_8CNqd&oh=519e017d264412b47cea81e6faabd609&oe=5E9039E4,104,14772357848,1: Weather looks ok. What are we doing today? 2: You must be kidding. 3: Heck I should have stayed home.  #dogsofinstagram #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets #lakedistrict #grasmere,5/9/2019 3:11
593,B1moPdWlFut,http://instagram.com/p/B1moPdWlFut,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/67372466_411281256178408_7042665900845891600_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=qWUCYrdcfJsAX9eWqTl&oh=a4cc8c79209344ad658731c5037a056d&oe=5E97931B,104,14772357848,"And here, you can literally see the shadows of my lame humans trying to get me to pose for the camera.  #dogsofinstagram #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets",26/8/2019 6:22
291,B4yNQWLpMen,http://instagram.com/p/B4yNQWLpMen,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/72099784_412833906306834_4690183942840077903_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=xB4ZOocmNCMAX9j6LTC&oh=fe8c807a7b3da4d0bb1866b65a48ecba&oe=5E95C941,103,14772357848,Keep calm and carry treats.  Woodland bandana from @fourpawsaccessories  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets,13/11/2019 7:52
