date,text
22/3/2020 20:08,b'Adoptable Dogs \xe2\x80\x93 Fort McMurray SPCA\n\nhttps://t.co/LcXGtP83rE'
22/3/2020 20:05,b'RT @HfxMda: (Health) The Dartmouth SPCA will continue to operate with a core group of essential staff to assist and accept animals in urgen\xe2\x80\xa6'
22/3/2020 19:49,"b""@rwmonty Hahahaha. He's a beagle mutt. Might be mixed with Australian Shepherd or blue tick heeler. Sometimes peopl\xe2\x80\xa6 https://t.co/MxpbaWLX4A"""
22/3/2020 19:39,"b'RT @NSSPCA: The Nova Scotia SPCA is closed to the public for our adoption, volunteer and public spay/neuter programs effective immediately.\xe2\x80\xa6'"
22/3/2020 19:35,"b'Certainly hard and worrying times, but anyone who knows and loves the Scottish SPCA knows we will not destroy any s\xe2\x80\xa6 https://t.co/YOtUEOe8ep'"
22/3/2020 19:35,b'BC SPCA offers 50% off adoption fees until March 27th #Topbuzz https://t.co/G255UAPPxH'
22/3/2020 19:34,b'(Health) The Dartmouth SPCA will continue to operate with a core group of essential staff to assist and accept anim\xe2\x80\xa6 https://t.co/PGZ8VSs2nN'
22/3/2020 19:30,b'All animal adoption fees are waived and are done by appointment only at the SPCA and at our offsite adoption locati\xe2\x80\xa6 https://t.co/Ki399qx6u5'
22/3/2020 19:28,"b'RT @PoojaOnTV: If would like to help out the SPCA and Mattress Mack in giving back to the community, you can donate pet food from 9 a.m. to\xe2\x80\xa6'"
22/3/2020 19:26,b'#spca #humanesociety #animalrescue #animalwelfare #animalservices #animalcontrol #animalshelter \n\nPlease complete s\xe2\x80\xa6 https://t.co/046KWphZ29'
22/3/2020 19:22,"b""Do NOT adopt an animal because it's on sale.\n\nDo adopt if you are able and willing to love it unconditionally and g\xe2\x80\xa6 https://t.co/T7AH6GYctb"""
22/3/2020 19:21,b'#Shelters #AnimalWelfare #animalshelters #animalrescue #humanesocieties #spca #animalcontrol #animalservices \n\nPlz\xe2\x80\xa6 https://t.co/9gc5PaJklM'
22/3/2020 19:16,"b'The Nova Scotia SPCA is closed to the public for our adoption, volunteer and public spay/neuter programs effective\xe2\x80\xa6 https://t.co/EK84940bhr'"
22/3/2020 19:13,b'The Scottish SPCA will always here to help all animals and animal owners in need. Very hard times please follow all\xe2\x80\xa6 https://t.co/pnGGWeTWWe'
22/3/2020 19:13,"b'ADOPTION BY APPOINTMENT ONLY | The health of our staff, volunteers, fellow citizens and, of course, the animals in\xe2\x80\xa6 https://t.co/kkhddIUeDl'"
22/3/2020 19:12,b'Copied from Monmouth County SPCA https://t.co/Q5ny0vc24F'
22/3/2020 19:06,"b""@sarahmcgphoto 2/3 Here is Luna. She is a rescue from the SPCA. She's was 1 year old when I adopted her (she was fo\xe2\x80\xa6 https://t.co/8md2rKb3oB"""
22/3/2020 18:53,b'@Cernovich The SPCA'
22/3/2020 18:47,b'RT @MStaes: I\xe2\x80\x99m looking on SPCA website again for a pitbull and all I can think is \xf0\x9f\x97\xa3CAN I PET THAT DAWG?!'
22/3/2020 18:43,"b""@DivanDiva 4 months. They're from the SPCA. I think they'll grow into interesting looking cats."""
22/3/2020 18:40,b'Would you like to have some tea? What about some Mint? We have some freshly picked Mint at the SPCA! This handsome\xe2\x80\xa6 https://t.co/TGXa7Qbm0W'
22/3/2020 18:33,b'This morning at work I met a guy who just picked up his brand new 11 week old Rottweiler puppy from the local SPCA.\xe2\x80\xa6 https://t.co/fXta8Z7Wyf'
22/3/2020 18:30,b'\xf0\x9f\x98\xbb Come visit #FIGARO ASAP! #spca He wants to play! #Rescue \xe2\x98\xba\xef\xb8\x8f https://t.co/jD3JmHy2qF https://t.co/z2Gq3ZQj4Q'
22/3/2020 18:30,b'@maggiexxpress Go to the SPCA!'
22/3/2020 18:29,b'RT @SSPCA_Mike: Fantastic and understandable speech from the Scottish First Minister today. Totally understand the key worker point. The Sc\xe2\x80\xa6'
22/3/2020 18:27,b'BC SPCA offers 50% off adoption fees until March 27th https://t.co/JKyiptS1A2 https://t.co/d7WQ8oYdXo'
22/3/2020 18:27,b'We\xe2\x80\x99re having a ruff start to this March Muttness competition as we work on our $500 goal for this warm-up round aga\xe2\x80\xa6 https://t.co/Z0oa4G8t12'
22/3/2020 18:23,b'@JeffreeStar @pulte You are seriously so humble.I love you.I could use a little help. I just adopted my first doggy\xe2\x80\xa6 https://t.co/edwdTaWe2W'
22/3/2020 18:20,"b'Lily is an adult Flemish Giant from #Delson, QC. https://t.co/oIPXUrzdw6 https://t.co/6BQ6iJGz7P'"
22/3/2020 18:14,b'@thephdstory Our local SPCA shut down yesterday because of the virus and as I drove by I prayed all the cats found homes.'
22/3/2020 18:13,"b'Reposted from bethostern Thank you, Monmouth County SPCA for posting this powerful message. @animalleague\xe2\x80\xa6 https://t.co/eK6V6VTpPj'"
22/3/2020 18:13,"b'RT @nixwaxeslyrical: We just went to the SPCA and applied to adopt a dog because if there was ever a time to be doing good in the world, it\xe2\x80\xa6'"
22/3/2020 18:08,b'RT @wane15: The Allen County SPCA has closed its doors to the public for at least two weeks amid national concerns and recommendations due\xe2\x80\xa6'
22/3/2020 18:08,b'Thinking about all the animals in shelters not being adopted or getting attention because of corona so I decided to\xe2\x80\xa6 https://t.co/z07wGqeffp'
22/3/2020 18:04,b'N. Carolina:  Trinket is looking for a forever family on @petfinder https://t.co/9qCczlgTif'
22/3/2020 17:58,b'@Boeserdays The spca is looking for foster parents for dogs'
22/3/2020 17:57,b'RT @parvejsidhu: B.C. SPCA reducing adoption fees 50% between March 23-27 #AdoptDontShop  https://t.co/QJHtG2eQL1'
22/3/2020 17:50,b'@JeffreeStar your giving and generosity is AMAZING. Please put out a challenge to your fellow celebrities to do the\xe2\x80\xa6 https://t.co/bTRv6e6voU'
22/3/2020 17:47,"b'@SmokedTamarack go for a walk! you\xe2\x80\x99re still allowed to do that, just keep minimum 6 feet/2 metres apart from anothe\xe2\x80\xa6 https://t.co/GIFY06nlMA'"
22/3/2020 17:44,b'B.C. SPCA reducing adoption fees 50% between March 23-27 #AdoptDontShop  https://t.co/QJHtG2eQL1'
22/3/2020 17:42,b'@sarahmcgphoto This is Remus (black) and Romulus (white). We adopted them both from the SPCA. Got remus as 13weeks\xe2\x80\xa6 https://t.co/IMP296M8Fj'
22/3/2020 17:41,"b""@riteshkr23 Are you talking about SPCA noida???\n\nIt's worst place for gaumata and nandi baba. \nIt's an exterminatio\xe2\x80\xa6 https://t.co/My2IMCElYH"""
22/3/2020 17:39,b'I may be adopting a four year old pup from SPCA of wake county.'
22/3/2020 17:31,b'RT @nyshelterpets: \xf0\x9f\x98\xb9 Visit #EDGAR today! #spca He wants to love you! #Foster \xf0\x9f\x92\x9a https://t.co/I5WfpbZc02 https://t.co/oG5Z1RNz9t'
22/3/2020 17:27,b'@bobehayes I foster kittens for the SPCA. We took this litter for their first trek outside in our backyard. :) https://t.co/JsTR8aUhxl'
22/3/2020 17:24,b'Fantastic and understandable speech from the Scottish First Minister today. Totally understand the key worker point\xe2\x80\xa6 https://t.co/bvufIJUD9v'
22/3/2020 17:24,"b""Hi. If you can, pls consider adopting (I can't or I would) &amp;/or donating to worthy causes such as this one. Thank y\xe2\x80\xa6 https://t.co/OLxLHdSRZ3"""
22/3/2020 17:18,b'wanna adopt a cat from spca. the one that stayed there the longest.....\xf0\x9f\x98\x90'
22/3/2020 17:15,"b'SPCA restricts public access to shelters; adoptions, emergencies only https://t.co/nExzx5fzeM'"
22/3/2020 17:15,"b""\xf0\x9f\x98\xbd Come adopt #LIONEL before it's too late! #spca He wants to be part of your life! #Foster \xf0\x9f\x98\x87 https://t.co/JYn0G1I6yb https://t.co/V8dHP19hTl"""
22/3/2020 17:14,"b'RT @BC_SPCA: Our adoption event starts Monday, March 23! With adoption fees reduced by 50% until March 27, you can get all the love\xe2\x80\xafRed hea\xe2\x80\xa6'"
22/3/2020 17:06,b'@ScottishSPCA please can you confirm whether or not you will be putting your animals down in the next few weeks due\xe2\x80\xa6 https://t.co/YTxD7nV8Di'
22/3/2020 16:56,"b""We couldn't help ourselves. We had to make these. We had to! Get your work-from-home-pet-parent shirts today at\xe2\x80\xa6 https://t.co/OLOIf37qON"""
22/3/2020 16:55,b'RT @PeterAskin1: Calling out to #Saskatchewan (#Saskatoon &amp; #Regina) friends &amp; cat lovers! Adoptions have tanked because of the coronavirus\xe2\x80\xa6'
22/3/2020 16:51,"b""We couldn't help ourselves. We had to make these. We had to! Get your work-from-home-pet-parent shirts today at\xe2\x80\xa6 https://t.co/yXVNNTUMuh"""
22/3/2020 16:43,b'RT @FOXBaltimore: Maryland SPCA closing facilities amid coronavirus concerns\nhttps://t.co/D8J1WrnOiy'
22/3/2020 16:39,"b'My little sister got this dog she wanted so bad! The girl been neglecting the poor thing since the quarantine,I tol\xe2\x80\xa6 https://t.co/QnseC97XDw'"
22/3/2020 16:22,b'RT @jlepolastewart: Maryland SPCA closing facilities amid coronavirus outbreak | WBFF https://t.co/YKMX08mcG4'
22/3/2020 16:21,b'Maryland SPCA closing facilities amid coronavirus outbreak | WBFF https://t.co/YKMX08mcG4'
22/3/2020 16:21,"b'1/ @BC_SPCA I love the work you are doing. I am a strong supporter, and hope your staff stays safe.\nAlso I wanted t\xe2\x80\xa6 https://t.co/OV4WPrXmuE'"
22/3/2020 16:18,b'Maryland SPCA closing facilities amid coronavirus concerns\nhttps://t.co/D8J1WrnOiy'
22/3/2020 16:05,b'RT @FoxFed: Things to do. Organize under sink cleaners. Clean out refrigerator and throw out old food that is beyond exp date. Go through c\xe2\x80\xa6'
22/3/2020 16:00,b'I want to get this cat from the spca https://t.co/WAWyl9Dumx'
22/3/2020 16:00,b'Pet owners encouraged not to surrender animals as Allen County SPCA temporarily closes - WANE - https://t.co/6OZy0at24z'
22/3/2020 15:58,b'I\xe2\x80\x99m looking on SPCA website again for a pitbull and all I can think is \xf0\x9f\x97\xa3CAN I PET THAT DAWG?!'
22/3/2020 15:57,"b'@sfspca Gerber 2nd Foods Chicken &amp; Gravy is temporarily out of stock at Amazon, but I found it on Staples! Ordering\xe2\x80\xa6 https://t.co/Syxql5NsVv'"
22/3/2020 15:52,b'RT @abc13houston: Mattress Mack hosts free pet food giveaway with Houston SPCA https://t.co/LqMG5ceG9r https://t.co/2BtX1BkyTy'
22/3/2020 15:50,b'RT @nyshelterpets: \xf0\x9f\x98\xb8 Come visit #PEPE pronto! #cats He wants to be your new buddy! #adoptdontshop \xf0\x9f\x98\x8a https://t.co/D0TxlQLwq1 https://t.co/TM\xe2\x80\xa6'
22/3/2020 15:48,"b""RT @YourSPCA: Here's today's video update on the status of SPCA Serving Erie County programs and services in its COVID-19 response. Stay up\xe2\x80\xa6"""
22/3/2020 15:47,"b'@NYGovCuomo don\xe2\x80\x99t get aggravated with your dog!! He don\xe2\x80\x99t wtf is happening with all the Wuhan Flu stuff.  Geez, I\xe2\x80\x99m\xe2\x80\xa6 https://t.co/TvJ7sGOneZ'"
22/3/2020 15:46,"b'ehh, not my top pick. but if we get a baby boy, im w it alllll. my mans got one from spca dor like $30 den hadda ge\xe2\x80\xa6 https://t.co/DUETFebrN5'"
22/3/2020 15:44,b'@BC_SPCA Gift - Photo App Art with Adoption  / Donation \n\nSmall acts of kindness https://t.co/WK2VhwBjo4'
22/3/2020 15:44,b'Any time is a good time to do this but head over to the SPCA and adopt a pet \xe2\x9d\xa4\xef\xb8\x8f now that you\xe2\x80\x99re home you have more\xe2\x80\xa6 https://t.co/yiZSF9tmBA'
22/3/2020 15:41,b'This senior girl is looking for a retirement home that can help her continue on her weight loss journey! Sharon is\xe2\x80\xa6 https://t.co/wUQHwNpWZY'
22/3/2020 15:34,"b'RT @BC_SPCA: Lights, camera, ACTION \xf0\x9f\x8c\x9f! James Earl Bones is all set for his close up in his forever home. This shining star is approximately\xe2\x80\xa6'"
22/3/2020 15:31,"b'RT @gaunandisewa: Our first patient MALTU , he was in so much pain that he eats only 2 kg in whole day\nForced to open little hospital for h\xe2\x80\xa6'"
22/3/2020 15:14,b'@HalstedMedieval Thereabouts haha. We got an email from the SPCA asking to set up a time for another family to meet\xe2\x80\xa6 https://t.co/E5Ra0y0bM3'
22/3/2020 15:10,"b'RT @SPCACincinnati: SPCA Cincinnati sends condolences to the family, friends, loved ones of Springdale Police Department\xe2\x80\x99s Officer Kaia Gra\xe2\x80\xa6'"
22/3/2020 15:02,b'South Africa must just let all the dogs in SPCA free into the streets and we\xe2\x80\x99ll all stay home'
22/3/2020 15:00,"b'Help Animal Samaritans SPCA, Inc. every time you shop: https://t.co/70Y61cfOa8 #iGiveDoYou'"
22/3/2020 15:00,b'Greater Charlotte SPCA:  https://t.co/zeXoxsLYXH https://t.co/BqS2IiMDsB'
22/3/2020 14:55,b'Greater Charlotte SPCA:  https://t.co/fCQChyw0mM https://t.co/prozQwizkH'
22/3/2020 14:50,"b'Many shelters are currently closed, do not disturb kittens and their mothers. From our friends at SPCA Cincy: \n\nhttps://t.co/zq7LXimFJa'"
22/3/2020 14:42,"b""@Beemagqwanti I'm calling SPCA on you \xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbe"""
22/3/2020 14:42,b'The Allen County SPCA has closed its doors to the public for at least two weeks amid national concerns and recommen\xe2\x80\xa6 https://t.co/Ev4X5qb52z'
22/3/2020 14:38,b'SPCA\n\nIf your #BARKING #dog keeps bullying others \xe2\x80\x94 keep him inside.\n\n#SPCA #ABUSE #HARASSMENT https://t.co/mM8v6IIhIf'
22/3/2020 14:25,b'We are SO excited to share that Aya has found her furever home\xf0\x9f\xa5\xb0\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f @ SPCA of Wake County https://t.co/8LuwZkNVYY'
22/3/2020 14:20,b'@sam_a_madden @ju2thalee Agree! Just reached out to someone I know at the SPCA about this. Here\xe2\x80\x99s some info: https://t.co/UvXrX02goH'
22/3/2020 14:13,b'Things to do. Organize under sink cleaners. Clean out refrigerator and throw out old food that is beyond exp date.\xe2\x80\xa6 https://t.co/XO5kfRE7aQ'
22/3/2020 14:12,b'RT @SantaCruzSPCA: COVID19 UPDATES - Santa Cruz SPCA: What this means for our shelter animals  https://t.co/w40hMHQh5V'
22/3/2020 14:12,b'RT @shelterpets: OMGoodness: this face... \xe2\x9d\xa4\xef\xb8\x8f How can you not RT?\n\nSweetest of sweets Pikachu is waiting for his home at the Arizona Animal\xe2\x80\xa6'
22/3/2020 14:11,b'Finger Lakes SPCA of CNY Enacts Covid-19 Protocol https://t.co/VsHuwPHswP'
22/3/2020 14:05,b'SPCA still adopting out despite closure to public https://t.co/PJA5e2lGsN https://t.co/XZsxN9qkCE'
22/3/2020 14:03,b'SPCA still adopting out despite closure to public https://t.co/cZ4KpJgpFP https://t.co/13QeNxOu3S'
22/3/2020 13:56,b'@ProfaneFeminist We went to the SPCA last week and got our daughter the kitten we\xe2\x80\x99ve been promising her. 1000% the\xe2\x80\xa6 https://t.co/5uo0Oql79X'
22/3/2020 13:53,b'Should have quarantined them at the SPCA and given them horse injections nx. https://t.co/bhBBYk0eBl'
22/3/2020 13:51,b'RT @abc13houston: Mattress Mack hosts free pet food giveaway with Houston SPCA https://t.co/jOvWSJR2hn https://t.co/G8gmaxHvCB'
22/3/2020 13:50,"b'RT @PhaedoShade: Please, if you can #Foster or #Adopt, now is the time!  \nhttps://t.co/DwRgxpJ9Ma\n\nThe CDC &amp; World Health Organization stat\xe2\x80\xa6'"
22/3/2020 13:47,b'@wadinepe @Mbasa_za @SPCA U wild!!\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
22/3/2020 13:45,b'It\xe2\x80\x99s National Puppy Day! Fixing your puppy early helps keep them healthy and avoid unwanted pregnancies. The SPCA o\xe2\x80\xa6 https://t.co/42BiT293Md'
22/3/2020 13:34,b'@wadinepe @SPCA Msoon \xf0\x9f\x98\xa4'
22/3/2020 13:24,b'When they start looting. I\xe2\x80\x99m going to the spca \xf0\x9f\x98\xad\xf0\x9f\x98\xa9'
22/3/2020 12:59,"b'SPCA Cincinnati sends condolences to the family, friends, loved ones of Springdale Police Department\xe2\x80\x99s Officer Kaia\xe2\x80\xa6 https://t.co/HSIdXhRTmf'"
22/3/2020 12:49,b'@HaylMeriss I literally just told a woman that pets can\xe2\x80\x99t get the virus after she posted a picture of her dog out o\xe2\x80\xa6 https://t.co/n4duKzlUi6'
22/3/2020 12:48,"b'@bobehayes Our little girl, Bella, we adopted her a couple of months ago from the SPCA. https://t.co/DZFa7gk1zZ'"
22/3/2020 12:45,b'Fort Erie SPCA shuts down shelter over coronavirus concerns\nhttps://t.co/zvh3CyhIg9 https://t.co/elP0xdpIbR'
22/3/2020 12:15,b'\xf0\x9f\x98\xb9 Visit #TAZ pronto! #spca He wants to play! #adoptdontshop \xe2\x9d\xa4\xef\xb8\x8f https://t.co/Qjj6N9QANI https://t.co/lFPF1ZULR8'
22/3/2020 12:11,b'@Bubola F\xe2\x80\x99ing cheez-its\n\nNow I gotta get a box of Cheez-It(s) and then go find a freaking Arby\xe2\x80\x99s tomorrow.  \n\nThen\xe2\x80\xa6 https://t.co/AbbkhepXWf'
22/3/2020 12:09,"b'Coronavirus Closings: Maryland SPCA To Temporarily Suspend All Operations, Shelter Animals Will Still Be Cared... https://t.co/WRcMw0LjAL'"
22/3/2020 12:07,b'Only 2 animals left for adoption at Chemung County SPCA https://t.co/5moi7cxPtZ'
22/3/2020 11:29,"b'RT @wjz: Coronavirus Closings: Maryland SPCA To Temporarily Suspend All Operations, Shelter Animals Will Still Be Cared For https://t.co/im\xe2\x80\xa6'"
22/3/2020 11:24,b'RT @SSPCA_Mike: Certainly hard times coming but the Scottish SPCA will continue to help all animals and the Scottish public.\nThanks to our\xe2\x80\xa6'
22/3/2020 11:14,b'Adoption fees are waived at local #buffalo SPCA!\n\nGo save those babies!'
22/3/2020 11:12,b'@KimSebborn @xTashaAndersonx We worked with the SPCA (Society for the Prevention of Cruelty to Animals) - *worth lo\xe2\x80\xa6 https://t.co/bY7Ykme9XG'
22/3/2020 11:00,b'Mattress Mack hosts free pet food giveaway with Houston SPCA https://t.co/LqMG5ceG9r https://t.co/2BtX1BkyTy'
22/3/2020 10:00,"b'Coronavirus Closings: Maryland SPCA To Temporarily Suspend All Operations, Shelter Animals Will Still Be Cared For\xe2\x80\xa6 https://t.co/gnUWUExcQ7'"
22/3/2020 9:00,b'Lonely in isolation? Charlottesville-Albemarle SPCA encouraging pet fosters and adoptions - WVIR - https://t.co/5AvrZCFeKl'
22/3/2020 8:14,"b'RT @SpringsNews: They have around 70 dogs in their care, from strays to unwanted, that need to be fed every day.\nhttps://t.co/4m9OQNCgh5'"
22/3/2020 8:11,"b'They have around 70 dogs in their care, from strays to unwanted, that need to be fed every day.\nhttps://t.co/4m9OQNCgh5'"
22/3/2020 8:08,"b'New post: Gozo SPCA remains open for adoptions, please call for appointment https://t.co/5yeVU1e55J'"
22/3/2020 8:07,"b'RT @SSPCA_Mike: Dear Linda\nThanks. The Scottish SPCA is, and will continue to help Humphrey and all other animals, owners and concerned peo\xe2\x80\xa6'"
22/3/2020 8:00,"b'@Lesleycubawelly Thank you. We do our best. The two cats we lost were 16 &amp; 15, and the house was empty without them\xe2\x80\xa6 https://t.co/hI8JtTscfV'"
22/3/2020 7:53,"b'#DMVnetwork shared post | Maryland SPCA closing to public, sending shelter animals to foster homes, in response to\xe2\x80\xa6 https://t.co/X2b3FtTIs9'"
22/3/2020 7:28,"b""@StillJen20 isn't he? he was a rescue from the SPCA several years ago!"""
22/3/2020 7:24,"b'RT @BC_SPCA: Spring has sprung \xf0\x9f\x8c\xbc, which means wild spring babies are on the way\xf0\x9f\x90\xa6! Remember not all babies found are orphans, here\xe2\x80\x99s how you\xe2\x80\xa6'"
